meas_mean,meas_min,meas_max,meas_std,n_samples,meas_range,ref_value,bias,corr_mean_ref,corr_min_ref,corr_max_ref
6.82,6.41,7.09,0.29003448070875976,6,0.6799999999999997,5.85,-0.9700000000000006,0.7310300308872466,0.725500905105548,0.730291083609518
7.1816666666666675,7.0,7.32,0.12734467663262056,6,0.3200000000000003,6.22,-0.9616666666666678,0.7310300308872466,0.725500905105548,0.730291083609518
7.739999999999999,7.59,7.87,0.10639548862616327,6,0.28000000000000025,6.75,-0.9899999999999993,0.7310300308872466,0.725500905105548,0.730291083609518
8.028333333333334,7.8,8.28,0.1526324561378299,6,0.47999999999999954,7.12,-0.9083333333333341,0.7310300308872466,0.725500905105548,0.730291083609518
8.186666666666666,8.1,8.38,0.10385887861259979,6,0.28000000000000114,8.06,-0.12666666666666515,0.7310300308872466,0.725500905105548,0.730291083609518
8.406666666666666,8.34,8.45,0.04676180777799999,6,0.10999999999999943,7.9,-0.5066666666666659,0.7310300308872466,0.725500905105548,0.730291083609518
7.903333333333333,7.67,8.24,0.21275964529643995,6,0.5700000000000003,7.87,-0.033333333333333215,0.7310300308872466,0.725500905105548,0.730291083609518
7.916666666666667,7.77,8.0,0.08453795991545264,6,0.23000000000000043,8.04,0.12333333333333218,0.7310300308872466,0.725500905105548,0.730291083609518
8.11,7.97,8.34,0.13007690033207264,6,0.3700000000000001,8.14,0.030000000000001137,0.7310300308872466,0.725500905105548,0.730291083609518
8.103333333333333,7.95,8.35,0.13321661558028944,6,0.39999999999999947,8.54,0.43666666666666565,0.7310300308872466,0.725500905105548,0.730291083609518
8.293333333333333,8.23,8.36,0.053541261347363256,6,0.129999999999999,8.51,0.21666666666666679,0.7310300308872466,0.725500905105548,0.730291083609518
8.475,8.25,8.82,0.20423026220420934,6,0.5700000000000003,8.14,-0.3349999999999991,0.7310300308872466,0.725500905105548,0.730291083609518
8.728333333333333,8.48,8.91,0.18291163622543857,6,0.4299999999999997,7.72,-1.0083333333333337,0.7310300308872466,0.725500905105548,0.730291083609518
9.031666666666666,8.94,9.17,0.1034246907980232,6,0.23000000000000043,7.28,-1.751666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
9.163333333333334,8.99,9.46,0.16427619020012293,6,0.47000000000000064,6.99,-2.173333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
9.825000000000001,9.49,10.15,0.2395621005084055,6,0.6600000000000001,7.17,-2.655000000000001,0.7310300308872466,0.725500905105548,0.730291083609518
10.115,9.99,10.28,0.10521406750050073,6,0.28999999999999915,7.68,-2.4350000000000005,0.7310300308872466,0.725500905105548,0.730291083609518
10.311666666666666,10.17,10.53,0.1431665696546039,6,0.35999999999999943,7.75,-2.5616666666666656,0.7310300308872466,0.725500905105548,0.730291083609518
10.138333333333334,9.89,10.52,0.24301577452228607,6,0.629999999999999,7.99,-2.1483333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
10.608333333333333,10.01,11.35,0.5765905537438729,6,1.3399999999999999,8.22,-2.388333333333332,0.7310300308872466,0.725500905105548,0.730291083609518
12.0,11.47,12.27,0.29678274882479294,6,0.7999999999999989,8.21,-3.789999999999999,0.7310300308872466,0.725500905105548,0.730291083609518
12.83,12.51,13.13,0.2681044572550027,6,0.620000000000001,7.65,-5.18,0.7310300308872466,0.725500905105548,0.730291083609518
12.828333333333333,12.29,13.33,0.35980087085312407,6,1.040000000000001,7.37,-5.458333333333333,0.7310300308872466,0.725500905105548,0.730291083609518
11.905000000000001,11.49,12.4,0.36811682928113987,6,0.9100000000000001,7.15,-4.755000000000001,0.7310300308872466,0.725500905105548,0.730291083609518
11.716666666666667,11.55,12.05,0.17431771759252396,6,0.5,6.96,-4.756666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
11.89,11.72,12.11,0.13341664064126318,6,0.3899999999999988,6.68,-5.210000000000001,0.7310300308872466,0.725500905105548,0.730291083609518
